id,respondent,categorical_variable,personal_id,IL,IN,IA,KS,MI,MN,MO,NE,ND,OH,SD,WI,AR,CO,KY,OK,PA,WV,MT,WY,census_region,education,household_income,age,gender
1723,3122506527,midwest,A lot,1,,1,,,,,,,,,1,,,,,,,,,East North Central,Some college,"$50,000 - $99,999",45-60,Male
1724,3122506370,Mid-Atlantic,Some,1,1,1,1,1,1,1,,,1,,1,,,,,,,,,Middle Atlantic,Associate or bachelor degree,"$50,000 - $99,999",> 60,Female
1725,3122506236,The midwest,A lot,1,1,1,,1,1,,,1,,1,1,,,,,,,,,East North Central,Associate or bachelor degree,"$150,000+",30-44,Male
1726,3122505234,midwest,A lot,1,1,,,1,1,,,,1,,1,,,,,,,,,,,,,
1727,3122504782,Midwest,A lot,1,1,1,,1,1,,,,1,,1,,,,,,,,,East North Central,Associate or bachelor degree,"$50,000 - $99,999",45-60,Male
1728,3122504625,Midwest,A lot,1,1,,,1,,,,,1,,1,,,,,,,,,,,,,
1729,3122504233,Midwest,Some,1,1,,,,,,,,1,,,,,1,,,,,,East North Central,Graduate degree,"$50,000 - $99,999",18-29,Female
1730,3122504167,Pacific NW,Some,1,1,1,,,,1,,,,,,,,1,,,,,,Pacific,Some college,"$150,000+",> 60,Male
1731,3122504163,Appalachia,Not at all,,,1,1,,1,1,1,,,,,,,,1,,,,,East South Central,Associate or bachelor degree,"$25,000 - $49,999",45-60,Male
1732,3122500779,The Deep South,Not at all,,,,1,,,1,1,,,,1,,1,,1,,,,1,West South Central,Graduate degree,,30-44,Male
1733,3122500027,MidWest,A lot,1,1,1,,1,1,1,,,1,,1,1,,,,,,,,East North Central,Associate or bachelor degree,"$25,000 - $49,999",18-29,Female
1734,3122499881,southwest,Not much,1,1,1,1,,,1,1,,1,,1,,,,,,,1,,Mountain,Graduate degree,"$150,000+",45-60,Female
1735,3122499767,south redneck heaven,Some,,,,1,,,1,,,,,,1,,1,1,,,,,West South Central,Some college,"$50,000 - $99,999",45-60,Male
1736,3122499105,Midwest,Some,1,1,1,,1,1,1,,,1,,1,,,,,,,,,East North Central,Associate or bachelor degree,"$25,000 - $49,999",> 60,Female
1737,3122499062,East Texas,Not at all,,,,1,,,,,,,,,,1,,1,,,1,1,West South Central,Some college,"$100,000 - $149,999",45-60,Female
1738,3122498360,upper midwest,Not at all,1,,1,1,1,1,,1,1,,1,1,,,,,,,,,East North Central,Associate or bachelor degree,"$25,000 - $49,999",45-60,Female
1739,3122497168,Upper MidWest,Not much,1,1,1,1,1,1,,1,1,1,1,1,,1,,,,,1,1,West North Central,Associate or bachelor degree,"$150,000+",45-60,Female
1740,3122496874,Midwest,A lot,1,1,1,,1,1,,,1,1,,1,,,1,,,,,,East North Central,Some college,"$50,000 - $99,999",30-44,Male
1741,3122495988,west coast,A lot,1,1,1,1,1,1,1,,,1,,1,1,,1,,,,,,Pacific,Some college,"$150,000+",45-60,Female
1742,3122495688,new england,Not at all,1,,1,1,,,1,1,,1,,,,,,1,,,1,1,New England,Some college,"$0 - $24,999",30-44,Male
1743,3122495646,Pacific North West,Not at all,,1,1,1,,,,,,,,1,,1,1,1,,,1,1,Pacific,Associate or bachelor degree,"$0 - $24,999",> 60,Male
1744,3122495010,Middle America,A lot,1,1,1,1,1,1,1,1,1,,1,1,,,,,,,,,East North Central,Some college,"$150,000+",> 60,Female
1745,3122494994,Northern California,Not at all,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,,,,1,,,,,
1746,3122493776,Midwest,A lot,1,1,1,,1,1,,,,1,,1,,,,,,,,,East North Central,Associate or bachelor degree,"$25,000 - $49,999",> 60,Male
1747,3122491804,Midwest,Some,1,1,1,1,1,1,1,1,,1,,1,,,1,1,,,,,East North Central,Associate or bachelor degree,"$0 - $24,999",18-29,Male
1748,3122491682,Midwest,A lot,1,1,1,,1,1,,,,1,,1,,,,,,,,,East North Central,Associate or bachelor degree,"$100,000 - $149,999",45-60,Female
1749,3122491110,Midwest,Some,1,,1,1,,,1,1,,,,,1,,,1,,,1,,West North Central,Associate or bachelor degree,"$50,000 - $99,999",45-60,Female
1750,3122489934,midwest,Some,1,1,,,,,,,,1,,1,,,,,,,,,,,,,
1751,3122489299,County,Not at all,,,,1,,,1,,,,,,1,,,,,,,,West South Central,Associate or bachelor degree,"$100,000 - $149,999",> 60,Female
1752,3122489061,Corn,Not at all,1,,1,1,,,,1,,,1,,1,1,,1,,,,1,,,,,
1753,3122488544,MIdWest,A lot,1,1,1,,,,,,,1,,,,,1,,1,,,,East North Central,High school degree,"$150,000+",> 60,Female
1754,3122488217,"Northeast, lived in Nebraska for 25 years.",Some,1,1,1,1,1,1,1,1,1,1,1,1,,1,,1,,,,,Middle Atlantic,Associate or bachelor degree,"$50,000 - $99,999",> 60,Female
1755,3122487990,Midwest,A lot,1,1,1,1,1,1,1,1,,1,,1,,,,1,,,,,East North Central,,,30-44,Male
1756,3122487811,MidWest,A lot,,,1,1,,,1,1,1,,1,,,1,,1,,,,1,West North Central,Some college,"$100,000 - $149,999",> 60,Female
1757,3122487369,The Heartland,A lot,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,East North Central,Associate or bachelor degree,"$150,000+",30-44,Male
1758,3122482072,New England,Not at all,1,1,1,1,1,1,1,1,1,,1,1,1,,1,1,,,1,1,New England,Associate or bachelor degree,"$150,000+",18-29,Female
1759,3122480924,Mid-Atlantic,Not at all,1,1,1,1,1,1,,1,1,1,1,1,,,,,,,,,Middle Atlantic,Some college,"$150,000+",18-29,Male
1760,3122480057,Upper midwest,A lot,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,,West North Central,Associate or bachelor degree,"$0 - $24,999",30-44,Male
1761,3122479150,Midwest,A lot,1,1,,,1,,,,,1,,1,,,,,,,,,East North Central,Associate or bachelor degree,"$150,000+",45-60,Male
1762,3122478918,Northeast,Not at all,,,1,1,,,,1,1,,1,,,,,,,,,,Middle Atlantic,Graduate degree,"$100,000 - $149,999",30-44,Female
1763,3122478886,west coast,Not at all,,,1,,1,,,,,1,,1,,1,,,,,1,1,Pacific,Graduate degree,"$0 - $24,999",45-60,Female
1764,3122478573,Southern Illinois,A lot,1,1,1,1,1,1,1,1,,1,,1,1,,,,,,,,East North Central,Associate or bachelor degree,"$25,000 - $49,999",18-29,Female
1765,3122478526,southwest,Some,,,,,,1,,,,,,1,,,,,,,1,,Mountain,Some college,"$25,000 - $49,999",45-60,Male
1766,3122478055,Florida,Not at all,1,1,1,,1,1,,,,,,1,,,,,,,,,South Atlantic,Graduate degree,"$50,000 - $99,999",> 60,Female
1767,3122476294,He,Some,,,1,1,1,1,,1,1,,1,1,,1,,1,,,1,1,,,,,
1768,3122476280,rural northeast,Not at all,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,Middle Atlantic,Graduate degree,"$150,000+",> 60,Female
1769,3122476029,Hickville USA,A lot,,,,,1,,,,,,,,,,,,,,,,East North Central,Some college,"$0 - $24,999",18-29,Female
1770,3122474247,Midwest,Some,1,1,,,1,,,,,1,,1,,,,,,,,,East North Central,Associate or bachelor degree,"$150,000+",30-44,Female
1771,3122472057,"Paradise, Florida is amazing",Not at all,,1,,1,,,1,,,,,,,,1,,,,,,South Atlantic,Some college,"$150,000+",18-29,Male
1772,3122471190,Midwest,Some,,,1,1,,,1,1,1,,1,,1,,,1,,,,,West South Central,Some college,"$50,000 - $99,999",> 60,Female
1773,3122470704,Ohio,Not much,,,,,1,,,,,1,,1,,,,,1,1,,,,,,,
1774,3122469302,southern,Some,1,1,,,1,,,,,1,,1,,,,,,,,,East South Central,Graduate degree,"$0 - $24,999",> 60,Female
1775,3122468812,MidwestxX,Some,,,1,1,,1,1,1,1,,1,,1,,,1,,,,,West North Central,Associate or bachelor degree,"$50,000 - $99,999",> 60,Female
1776,3122468779,Michigan,Some,1,1,1,,1,1,,,,1,,1,,,,,,,,,East North Central,Graduate degree,"$50,000 - $99,999",45-60,Male
1777,3122467578,middle of the north east,Some,,,,,,,,,,1,,,,,,,,,,,East North Central,Some college,"$150,000+",> 60,Female
1778,3122467376,"Texas where everything is bigger, better, and more friendly than most states.",Some,,,,1,,,,1,1,1,1,,1,1,1,1,,,1,1,West South Central,Associate or bachelor degree,"$50,000 - $99,999",> 60,Male
1779,3122467373,Rocky Mountain,Not at all,,,1,1,1,1,1,1,1,,1,1,1,,,1,,,,,Mountain,Some college,"$150,000+",18-29,Male
1780,3122467063,Midwest,Some,1,1,,,1,,,,,1,,1,,,1,,1,,,,East North Central,Some college,"$25,000 - $49,999",18-29,Female
1781,3122467002,Mountain west,Not much,1,1,1,1,,,1,1,,1,,,,,,1,,,,,Mountain,Associate or bachelor degree,"$150,000+",> 60,Female
1782,3122466020,The West,Not at all,1,1,1,1,1,1,,,,1,,1,,,,,,,,,Mountain,Graduate degree,"$50,000 - $99,999",45-60,Male
1783,3122465539,Northeast,Not at all,,,,,1,,,,,,,,,,,1,1,,,,South Atlantic,Some college,"$150,000+",18-29,Male
1784,3122465138,midwest,A lot,1,1,,,1,1,1,,,1,,1,,,1,,,,,,East North Central,Some college,"$150,000+",30-44,Female
1785,3122464327,Midwest,A lot,,,1,,,1,,,1,,1,1,,,,,,,,,West North Central,Graduate degree,"$50,000 - $99,999",30-44,Female
1786,3122462115,mid atlantic,Not at all,,1,1,1,,,1,,,,,,1,,1,1,,1,1,,,,,,
1787,3122461865,Upper Midwest.,Some,1,,1,,1,1,,,,,,1,,,,,,,,,East North Central,Some college,"$50,000 - $99,999",> 60,Male
1788,3122461662,New York City,Not at all,1,1,1,,1,1,,,,1,,1,,,1,,,,,,Middle Atlantic,Some college,"$150,000+",18-29,Female
1789,3122459747,MIDWEST,Some,,1,,,1,,,,,1,,1,,,,,1,,,,,,,,
1790,3122459700,South,Some,1,1,1,1,,,,1,1,,1,1,,1,,,,,1,1,West South Central,Graduate degree,"$150,000+",45-60,Female
1791,3122459101,Northwest,Not at all,1,1,1,,1,1,1,,,,,1,,,,,,,,,Pacific,Associate or bachelor degree,"$50,000 - $99,999",30-44,Male
1792,3122458975,West Coast,A lot,1,,1,1,,,,1,,,,,,,,,,,,,Pacific,Associate or bachelor degree,"$50,000 - $99,999",45-60,Female
1793,3122458396,Horrible winters here in MN and wonder every year why I am doing this?   The season changes are marvelous and we all appreciate them so much.,A lot,1,,1,,1,1,,,1,,,,,,,,,,,,West North Central,Some college,"$0 - $24,999",> 60,Female
1794,3122458097,Bluegrass region of Kentucky,A lot,1,1,1,,1,1,,1,1,,1,1,,,,,,,,,East South Central,Graduate degree,"$25,000 - $49,999",30-44,Male
1795,3122457872,Midwest,Not much,1,1,1,,1,,,,,,,1,,,,,,,,,East North Central,Graduate degree,"$150,000+",30-44,Male
1796,3122457774,upper midwest tundra,A lot,1,1,1,,1,1,,,,1,,1,,,,,,,,,West North Central,Associate or bachelor degree,"$25,000 - $49,999",> 60,Male
1797,3122456818,Western PA,Not at all,1,1,1,,1,1,,,1,1,1,1,,,,,,,,,Middle Atlantic,Associate or bachelor degree,"$150,000+",30-44,Male
1798,3122456393,midwest,Some,1,1,1,1,1,1,1,1,1,1,1,1,,,,1,,,,,East North Central,Some college,"$50,000 - $99,999",30-44,Female
1799,3122456017,The Midwest,A lot,1,1,1,1,,1,1,1,1,1,,1,1,,,1,,,,,East North Central,Associate or bachelor degree,"$100,000 - $149,999",30-44,Male
1800,3122453903,Eastern United States,Not much,,,1,,,,1,1,1,,1,,,,,1,,,1,1,,,,,
1801,3122453620,MIdwest,Some,,,,,,1,,,1,,1,,,,,,,,1,,West North Central,Graduate degree,"$150,000+",> 60,Female
1802,3122453400,West Coast,A lot,1,1,1,1,1,1,1,1,1,1,1,1,,,,1,,,,,Pacific,Graduate degree,"$0 - $24,999",> 60,Female
1803,3122451559,CENTRAL,Not at all,,,,1,,,,1,1,,1,,,1,,1,,,1,1,West North Central,High school degree,"$0 - $24,999",> 60,Male
1804,3122450931,mid-Atlantic,Not at all,1,,1,,1,1,,,,1,,1,,,,1,,,,,Middle Atlantic,Graduate degree,"$150,000+",45-60,Female
1805,3122450525,"Pacific Northwest, Cascadia",Not at all,1,1,1,,1,1,1,1,,1,,1,,,1,1,,,,,Pacific,Associate or bachelor degree,"$25,000 - $49,999",18-29,Female
1806,3122450476,the South,Not at all,1,1,1,,,,1,1,,,,,,,,1,,,,,East South Central,Graduate degree,"$50,000 - $99,999",30-44,Female
1807,3122450174,Very rural red neck backwoods america.,A lot,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,,,,West North Central,Some college,"$0 - $24,999",> 60,Female
1808,3122450157,Eastern United States,Not much,,,1,,,,1,1,1,,1,,,,,1,,,1,1,,,,,
1809,3122449111,ne,Not at all,,,1,,,1,1,1,1,,1,1,1,1,,1,,,1,,,,,,
1810,3122447443,Southeast,Some,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,South Atlantic,Graduate degree,"$25,000 - $49,999",45-60,Female
1811,3122444711,Midwest,A lot,1,1,,,1,,,,,1,,,,,,,,,,,East North Central,Graduate degree,"$100,000 - $149,999",45-60,Male
1812,3122444706,Bay Area,Not at all,1,,1,,1,1,1,,,1,,1,,,,,,,,,,,,,
1813,3122438699,ne,Not at all,,,,1,,1,1,1,1,,1,1,1,1,,1,,,1,1,Middle Atlantic,Some college,"$0 - $24,999",45-60,Female
1814,3122438417,The Great Lakes,Some,1,1,1,1,1,1,1,1,,1,,1,,,,,,,,,East North Central,Graduate degree,"$50,000 - $99,999",45-60,Male
1815,3122437126,Small village,Not much,,,1,,1,,,,,,,1,,,,,,,,,East North Central,Some college,"$25,000 - $49,999",> 60,Female
1816,3122435649,midwesr,A lot,,,1,,,1,,,1,,1,1,,,,,,,,,West North Central,Some college,"$25,000 - $49,999",> 60,Female
1817,3122435125,The Regressive South,Not at all,,,,,,,,,1,,1,,,1,,,,,1,1,South Atlantic,Some college,"$25,000 - $49,999",> 60,Male
1818,3122433484,Mid West.,A lot,1,1,1,,1,1,,,,1,,1,,,,,,,,,East North Central,Associate or bachelor degree,"$50,000 - $99,999",30-44,Male
1819,3122433056,West,A lot,1,,1,,1,,,,,1,,1,,,,,,,,,Mountain,Graduate degree,"$50,000 - $99,999",45-60,Female
1820,3122432588,Colorado!,Not much,1,1,1,1,1,1,,1,1,1,1,1,,,,,,,,,Mountain,Associate or bachelor degree,"$50,000 - $99,999",18-29,Female
1821,3122432077,Upper Midwest,A lot,1,,1,,,1,1,1,1,,1,1,,,,,,,,,West North Central,Some college,"$50,000 - $99,999",> 60,Female
1822,3122431503,Northeast,Not at all,1,1,,,1,1,,,,1,,1,,,,,,,,,Middle Atlantic,Associate or bachelor degree,"$150,000+",> 60,Male
1823,3122430626,busy & popular,Not at all,,1,1,1,,1,1,1,,,,,,1,,,,,,1,South Atlantic,Some college,"$25,000 - $49,999",> 60,Male
1824,3122430179,Upper mid-west region of the united States,A lot,1,1,1,,1,,1,,,1,,1,,,1,,1,,,,Middle Atlantic,Graduate degree,"$150,000+",> 60,Male
1825,3122429931,New England,Not at all,1,1,1,1,1,1,,1,1,,1,1,,,,,,,,,New England,Graduate degree,"$50,000 - $99,999",45-60,Female
1826,3122429686,South,Some,1,1,1,1,,,1,1,,1,,,,,1,1,,,,,South Atlantic,Graduate degree,"$50,000 - $99,999",> 60,Male
1827,3122427463,midwest,A lot,1,1,,,1,,,1,,1,,,,,,,,,,,East North Central,Graduate degree,"$50,000 - $99,999",45-60,Male
1828,3122425980,Midwest,A lot,1,1,1,1,,,1,1,,1,,,,,1,1,,,,,East North Central,Graduate degree,"$25,000 - $49,999",> 60,Male
1829,3122425108,west coast,Not at all,1,1,,1,1,,1,,,1,,1,,,1,,,,,,,,,,
1830,3122423051,The South,Not at all,1,1,,,1,1,1,,,1,,1,,,,,,1,,,East South Central,Associate or bachelor degree,"$0 - $24,999",18-29,Male
1831,3122421862,Northern Virginia suburbs,Not at all,1,1,1,1,,1,1,,1,1,1,,1,,,1,,,,,South Atlantic,Graduate degree,"$150,000+",45-60,Male
1832,3122421524,Midwest,A lot,1,1,,,1,,,,,1,,,,,1,,,1,,,East North Central,Graduate degree,"$150,000+",18-29,Female
1833,3122420548,Midwest,A lot,1,,1,1,,1,1,1,1,,1,1,,,,1,,,,,,,,,
1834,3122419329,Southeast,Not at all,1,1,1,1,,1,1,1,,1,,1,1,,,1,,,,,South Atlantic,Some college,"$100,000 - $149,999",> 60,Female
1835,3122418965,midwest,Some,1,1,1,1,1,1,1,1,,1,,1,,,,,,,,,East North Central,,,> 60,Female
1836,3122418828,midwest,A lot,,,1,,,1,,,1,,1,,,,,,,,,,,,,,
1837,3122416805,midwest,Some,1,1,1,,1,1,1,,,1,,1,,,,,,,,,East North Central,Graduate degree,"$150,000+",45-60,Male
1838,3122416552,midwest,A lot,1,1,,1,1,1,1,1,1,1,1,1,,,1,,,,,,East North Central,Associate or bachelor degree,"$25,000 - $49,999",> 60,Male
1839,3122413782,The Upper Plains,Not at all,1,1,1,1,,1,1,1,1,1,1,1,,,,,,,1,1,West North Central,Graduate degree,"$50,000 - $99,999",> 60,Male
1840,3122411792,midwest,A lot,1,,1,1,1,1,1,1,1,,1,1,,,,,,,,,West North Central,Some college,"$50,000 - $99,999",> 60,Female
1841,3122410972,rural mid Michigan,Some,1,1,,,1,1,,,,1,,1,,,,,,,,,East North Central,High school degree,"$50,000 - $99,999",> 60,Female
1842,3122410781,Southeast,Not much,,1,,1,1,1,1,1,1,,1,,1,1,1,1,,,1,1,South Atlantic,,,18-29,Female
1843,3122410407,Northwest,Not much,,,,,,,,,,,,,,,,,,,1,,Mountain,Some college,"$25,000 - $49,999",> 60,Male
1844,3122410218,West Coast,Not at all,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,Pacific,Associate or bachelor degree,"$100,000 - $149,999",45-60,Female
1845,3122408914,"Cold,",Not much,,,,,1,,,,,,,,,,,,,,,,,,,,
1846,3122408874,The Midwest,Some,1,1,1,,1,1,,,1,1,1,1,,,,,,,,,East North Central,Some college,"$25,000 - $49,999",30-44,Male
1847,3122408221,sunny,Not at all,,,,1,1,,,,1,,,1,,,,,,,1,,South Atlantic,Some college,"$50,000 - $99,999",45-60,Female
1848,3122406922,Midwest,Not much,,1,1,1,,1,1,1,,1,,,,1,1,1,,,,1,Mountain,Some college,"$0 - $24,999",18-29,Female
1849,3122406759,Midwest.,A lot,1,1,1,1,1,1,,1,,1,,1,,,1,1,,,,,East North Central,Associate or bachelor degree,"$25,000 - $49,999",30-44,Male
1850,3122403052,Midwest,A lot,1,1,1,1,1,1,1,,,,,1,,,,,,,,1,East North Central,Associate or bachelor degree,"$150,000+",45-60,Male
1851,3122402310,new york,Not at all,1,,,1,1,,,1,1,,1,,,1,,1,,,1,1,,Associate or bachelor degree,"$150,000+",> 60,Male
1852,3122401385,Midwest,Some,1,1,1,,1,1,,,1,1,1,1,,,,,,,,,East North Central,Associate or bachelor degree,"$150,000+",30-44,Female
1853,3122401353,southeast,Not at all,,,1,1,,,1,1,,,1,,,,,1,,,,1,South Atlantic,High school degree,"$50,000 - $99,999",30-44,Male
1854,3122400683,The Northeast,A lot,1,1,1,,1,,1,,,1,,1,,,1,,,,,,New England,Graduate degree,"$0 - $24,999",18-29,Male
1855,3122398400,Northeast,Not at all,1,1,1,,,1,,1,,1,,1,,,,,,,,,Middle Atlantic,Associate or bachelor degree,"$50,000 - $99,999",> 60,Female
1856,3122397759,The Midwest,A lot,1,1,1,,1,1,1,1,1,1,1,1,,,,,,,,,East North Central,Some college,"$150,000+",45-60,Female
1857,3122397563,Heart of America,Some,,,1,1,,,1,1,,,,,,,,,,,,,West North Central,High school degree,"$50,000 - $99,999",30-44,Female
1858,3122395874,Ice tundra  actually Midwest,A lot,1,1,1,,1,,,,,1,,,,,,,,,,,East North Central,Some college,"$50,000 - $99,999",45-60,Male
1859,3122394781,Midwest,Some,1,1,,,,,,,,1,,,,,,,,,,,East North Central,High school degree,"$150,000+",18-29,Female
1860,3122393537,"Southwest, suburban",Not at all,1,,1,,1,1,,1,,1,,1,,,,,,,,,Pacific,Graduate degree,"$150,000+",> 60,Male
1861,3122392530,Southwest,Not at all,1,1,1,1,1,1,1,1,,,,,,,1,1,,,1,1,West South Central,Associate or bachelor degree,"$25,000 - $49,999",30-44,Female
1862,3122392292,Colorado,Not at all,,1,1,1,,,,1,,1,,,,,,,,,,,Mountain,Associate or bachelor degree,"$50,000 - $99,999",45-60,Male
1863,3122391161,East coast,Not at all,1,,,,,,,,,1,,,,,1,,,,,,New England,High school degree,"$25,000 - $49,999",18-29,Male
1864,3122391019,northeast,Not at all,1,1,1,,,,1,,,1,,,,,1,,,,,,Middle Atlantic,Associate or bachelor degree,"$150,000+",> 60,Female
1865,3122389429,Northeast shore,Not at all,1,1,1,1,,1,1,1,1,,,1,1,1,,1,,,1,,,,,,
1866,3122389341,south,Not much,,,,1,,,1,1,,1,,,,,,,,,,,West South Central,Associate or bachelor degree,"$100,000 - $149,999",45-60,Female
1867,3122389287,Midwest,Not at all,,,,,,,,1,1,,1,,,1,,,,,1,1,Mountain,Associate or bachelor degree,"$100,000 - $149,999",30-44,Female
1868,3122388921,midwest,Not much,1,1,,,1,,,,,1,,,,,1,,,,,,East North Central,Associate or bachelor degree,"$150,000+",> 60,Female
1869,3122387305,Midwest. the frozen tundra,A lot,1,1,1,,1,,,,,1,,1,,,,,,,,,East North Central,Some college,"$50,000 - $99,999",> 60,Female
1870,3122386472,Midwest,A lot,1,1,,,,,,,,1,,,,,1,,,,,,East North Central,Associate or bachelor degree,,45-60,Female
1871,3122385954,northeast,Not at all,1,1,,1,,,1,1,1,,,1,1,,,,,,1,,South Atlantic,Some college,"$25,000 - $49,999",30-44,Female
1872,3122385504,Midwest,A lot,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,East North Central,Some college,"$50,000 - $99,999",18-29,Male
1873,3122384772,Mid-South,Some,,,,,,,,,,,,,,1,,1,,,1,,East South Central,Some college,"$150,000+",45-60,Female
1874,3122383851,South,Not much,,,,1,,,,1,,,,,,1,,1,,,,1,East South Central,Some college,"$100,000 - $149,999",30-44,Female
1875,3122383573,western NY or the northeast,Not at all,,,1,1,,,,1,1,,1,,,,,,,,,,Middle Atlantic,Graduate degree,"$150,000+",> 60,Female
1876,3122383079,Midwest,A lot,1,1,1,,1,1,1,1,,1,,1,,,,,,,,,East North Central,Associate or bachelor degree,"$50,000 - $99,999",30-44,Female
1877,3122382229,Midwest,A lot,1,1,,,1,,,,,1,,1,,,,,,,,,,,,,
1878,3122381662,Midwest,Not much,,,1,1,,1,1,1,1,,1,1,,,,1,,,,,West North Central,Graduate degree,"$50,000 - $99,999",> 60,Female
1879,3122380270,Midwest,A lot,1,1,,,1,,1,1,1,1,,,,,,,,,,,East North Central,High school degree,,45-60,Female
1880,3122377984,Northeast shore,Not at all,1,1,1,1,,1,1,1,1,,,1,1,1,,1,,,1,,South Atlantic,Some college,,45-60,Female
1881,3122377279,South Florida,Not at all,1,1,1,1,,,1,1,,,1,,1,,,1,,,,,South Atlantic,Some college,"$50,000 - $99,999",> 60,Male
1882,3122376924,midwest,A lot,1,1,1,,1,1,1,1,,1,,1,,,,,,,,,East North Central,Associate or bachelor degree,"$50,000 - $99,999",> 60,Male
1883,3122375015,South,A lot,1,1,1,1,1,1,1,,,1,,1,,,,1,,,,,East South Central,Some college,"$50,000 - $99,999",30-44,Male
1884,3122368231,northeast,Some,1,1,1,,1,1,,,,1,,1,,,,,,,,,Middle Atlantic,Graduate degree,"$100,000 - $149,999",45-60,Female
1885,3122366931,Bucolic,A lot,1,,1,1,1,1,1,1,,1,,1,,,,,,,,,South Atlantic,Graduate degree,"$100,000 - $149,999",> 60,Male
1886,3122364944,west,Some,1,1,1,1,1,1,1,,,1,,,,,,,,,,,Mountain,Associate or bachelor degree,"$0 - $24,999",30-44,Female
1887,3122364713,Southwest,Not at all,1,,1,1,1,,,1,,1,1,,,,,1,,,,,Mountain,Graduate degree,"$100,000 - $149,999",> 60,Male
1888,3122364019,West,Some,,,,1,,,1,1,,,,,1,,,1,,,,,Mountain,Graduate degree,"$50,000 - $99,999",> 60,Female
1889,3122362646,West Coast,Some,1,1,1,1,1,1,1,1,1,1,1,1,,,,1,,,,,Pacific,Graduate degree,"$100,000 - $149,999",30-44,Male
1890,3122359709,Midwest,Not much,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,,East North Central,Some college,"$150,000+",30-44,Male
1891,3122359404,Great Lakes,Not much,1,1,1,,1,1,1,,1,1,1,1,,,1,,,,,,East North Central,Associate or bachelor degree,"$50,000 - $99,999",30-44,Male
1892,3122359351,pacific west,Not at all,,1,1,,,1,,1,1,1,1,1,,,,,,,,1,Pacific,Some college,"$25,000 - $49,999",> 60,Female
1893,3122359241,God's country,Some,,1,1,1,,1,,1,1,,1,,,1,,1,,,1,1,,,,,
1894,3122357063,rural,Not much,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,,,1,1,,,,,
1895,3122356949,West,Not at all,,,1,1,,1,1,1,1,,,,,1,,1,,,1,1,Pacific,Associate or bachelor degree,"$150,000+",45-60,Female
1896,3122356730,North coast,Not much,1,1,1,1,,1,1,1,,,,,,,,,,,,,East North Central,Graduate degree,"$50,000 - $99,999",45-60,Female
1897,3122355799,The Great Plains,A lot,1,1,1,,1,1,1,1,1,1,1,1,,,,,,,,,West North Central,Some college,"$150,000+",18-29,Female
1898,3122355689,southeast Virginia,Not at all,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,1,South Atlantic,Associate or bachelor degree,"$0 - $24,999",18-29,Male
1899,3122355117,The Midwest,Some,1,1,1,,1,1,,1,1,,1,1,,,,,,,,,West North Central,Associate or bachelor degree,"$50,000 - $99,999",18-29,Female
1900,3122353349,Florida,Not at all,,,1,1,,,1,1,,1,,,1,,,1,,,,,South Atlantic,Associate or bachelor degree,"$50,000 - $99,999",18-29,Female
